CAL,CNC,GR,HRD,HRM,PE,ZDEN,DTC,DTS
8.625,0.0705,2.8914,4.7728,5.9771,8.2851,2.5917,60.678,111.2116
8.625,0.1539,42.444,2.3680000000000003,2.6026,7.3723,2.5444,79.1283,143.4448
8.625,0.1619,15.3208,21.1661,30.3375,5.0248,2.2047,86.5406,135.6861
8.6719,0.1103,7.2822,3.1419,3.5799,7.976,2.5339,66.869,120.2631
8.625,0.1008,8.0619,2.8638,3.5580000000000003,8.2459,2.5676,68.2549,123.7207
8.6875,0.1228,9.4853,2.8712,3.0468,8.2976,2.5381,69.6183,127.9044
8.625,0.2245,42.9571,3.8252,4.5533,5.5709,2.2329,93.8871,146.582
8.5469,0.2401,31.6198,0.4185,0.3816,4.9895,2.2268,93.0115,161.6765
8.625,0.0667,6.1497,6.6133,6.5129,8.4379,2.6042,61.3967,112.0019
8.625,0.111,26.9884,3.7991,4.6181,8.0452,2.604,73.7051,137.8335
